reporter_status,cell_soma_location,species,id,name,structure_layer_name,structure_area_id,structure_area_abbrev,transgenic_line,dendrite_type,apical,reconstruction_type,disease_state,donor_id,structure_hemisphere,normalized_depth
positive,"[8897.27635058335, 1455.25282633135, 2730.24300460574]",Mus musculus,327679841,Htr3a-Cre_NO152;Ai14-175481.03.02.01,5,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,325632885,right,0.593363220775987
positive,"[9220.67158760561, 1614.69640167351, 3072.76090147488]",Mus musculus,561985849,Htr3a-Cre_NO152;Ai14-288785.03.02.01,6a,385,VISp,Htr3a-Cre_NO152,aspiny,NA,full,,561463628,right,0.867348890577626
positive,"[8502.6673882968, 951.416838774066, 7610.88146504113]",Mus musculus,330154280,Pvalb-IRES-Cre;Ai14-176847.04.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,329549804,left,0.590231189760008
negative,"[8800.0, 1453.72550372557, 2924.31869011808]",Mus musculus,490712265,Ntsr1-Cre;Ai14-216283.05.02.01,5,385,VISp,Ntsr1-Cre_GN220,spiny,intact,,,490198932,right,0.735179317279166
positive,"[8714.37612323196, 893.840934073204, 3990.79317906266]",Mus musculus,588705882,Tlx3-Cre_PL56;Ai14-318845.05.02.01,5,533,VISpm,Tlx3-Cre_PL56,spiny,intact,,,586426438,right,
,"[322.0, 255.0, 92.0]",Homo Sapiens,537218493,H16.03.006.01.03.01,3,12141,MTG,,spiny,intact,full,epilepsy,536912860,right,0.158926623289177
positive,"[8226.5989371222, 662.499937177636, 4551.723600256]",Mus musculus,587077323,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-314232.04.02.01,5,894,RSPagl,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,NA,,,584627985,right,
positive,"[8881.74400791132, 1904.87308494606, 9209.55438543563]",Mus musculus,556922061,Ndnf-IRES2-dgCre;Ai14-280611.05.01.02,5,409,VISl,Ndnf-IRES2-dgCre,aspiny,NA,,,555257194,left,
positive,"[8462.46744362821, 931.520146394611, 8023.11691997856]",Mus musculus,515296303,Pvalb-IRES-Cre;Ai14(S200)-238718.05.01.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,515046852,left,0.478829806159132
positive,"[8600.0, 1339.03500035783, 3332.13640908923]",Mus musculus,571311039,Pvalb-IRES-Cre;Ai14-299809.03.02.01,6a,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,570930826,right,0.835711139836266
positive,"[8890.00000000001, 1440.61695194419, 8764.37413791689]",Mus musculus,572375809,Pvalb-IRES-Cre;Ai14-301434.04.01.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,570930924,left,
positive,"[9318.08511668984, 2063.93112142349, 2752.31088823389]",Mus musculus,530349764,Ctgf-2A-dgCre;Ai14(IVSCC)-258167.05.02.01,6b,425,VISpl,Ctgf-T2A-dgCre,spiny,truncated,,,528995391,right,0.959481478678386
positive,"[9096.24053353876, 1269.6476999538, 8345.45193598107]",Mus musculus,490779678,Rbp4-Cre_KL100;Ai14-215300.03.01.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,490198920,left,0.583831639192416
positive,"[8972.07136744, 1635.04956346, 2341.0987088]",Mus musculus,476216637,Scnn1a-Tg3-Cre;Ai14-187852.05.02.01,4,385,VISp,Scnn1a-Tg3-Cre,spiny,intact,dendrite-only,,475849756,right,0.438934763878749
positive,"[8618.0, 569.716910571943, 7852.87210119092]",Mus musculus,565863515,Oxtr-2A-Cre;Ai14-293837.04.01.02,2/3,385,VISp,Oxtr-T2A-Cre,spiny,intact,full,,563340157,left,0.142325775629648
positive,"[8004.25113952081, 1498.88927223733, 9607.05271087463]",Mus musculus,584682764,Oxtr-T2A-Cre;Ai14-314784.06.01.01,2/3,402,VISal,Oxtr-T2A-Cre,spiny,intact,dendrite-only,,583088556,left,0.140732099964379
positive,"[9396.04120170066, 1149.45901338077, 7960.32420800265]",Mus musculus,481017021,Pvalb-IRES-Cre;Ai14-198334.03.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,480773351,left,0.530654601176213
positive,"[9845.34464205389, 2089.64368045818, 8680.41408540404]",Mus musculus,314800874,Rorb-IRES2-Cre-D;Ai14-168053.02.01.01,6a,385,VISp,Rorb-IRES2-Cre,spiny,truncated,,,313403626,left,0.877863491075355
negative,"[9213.71665348, 796.122898993, 4048.63061163]",Mus musculus,485161419,Sst-IRES-Cre;Ai14-202480.03.02.01,4,385,VISp,Sst-IRES-Cre,spiny,intact,dendrite-only,,484776055,right,0.441668849556194
,"[67.0, 256.0, 110.0]",Homo Sapiens,527890930,H16.06.008.01.26.01,3,12141,MTG,,aspiny,NA,,epilepsy,527747035,left,
positive,"[9266.66852360678, 1599.30329473346, 7998.28853919292]",Mus musculus,527116037,Ctgf-2A-dgCre;Ai14(IVSCC)-252902.04.01.01,6b,385,VISp,Ctgf-T2A-dgCre,spiny,intact,dendrite-only,,525483208,left,0.964114541894648
positive,"[9491.49896789787, 1998.39978278385, 2053.90255879405]",Mus musculus,505798354,234356.05.02.01,4,409,VISl,Scnn1a-Tg3-Cre,spiny,intact,,,504923421,right,0.43372494619427
negative,"[9027.31086099373, 732.615517932225, 3413.85889170204]",Mus musculus,478111731,Htr3a-Cre_NO152;Ai14-192821.04.02.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,477840314,right,0.215985981275534
positive,"[8580.52918453797, 946.432521582829, 3635.39101803898]",Mus musculus,486052980,Rbp4-Cre_KL100;Ai14-205726.03.02.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,dendrite-only,,485955764,right,0.639390319988777
positive,"[8296.65886438096, 948.180923064892, 3302.43731208752]",Mus musculus,590907673,Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-321743.04.02.01,4,385,VISp,Htr3a-Cre_NO152|Pvalb-T2A-Dre,aspiny,NA,,,589751921,right,
positive,"[8370.00000000001, 1051.95422996666, 7971.3437405765]",Mus musculus,566751810,Chrna2-Cre_OE25;Ai14(IVSCC)-294467.04.01.01,5,385,VISp,Chrna2-Cre_OE25,spiny,intact,,,565087412,left,
positive,"[8697.03090127549, 1150.39759470938, 8037.96304837527]",Mus musculus,328876201,Sst-IRES-Cre;Ai14-175897.03.01.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,,,325632950,left,0.596877138672527
positive,"[8516.0, 699.876022724437, 3499.94662598467]",Mus musculus,570438732,Chat-IRES-Cre-neo;Ai14-299537.04.02.01,2/3,385,VISp,Chat-IRES-Cre-neo,sparsely spiny,NA,full,,569964930,right,0.207193360657863
,"[72.0, 257.0, 90.0]",Homo Sapiens,571654895,H17.06.006.11.08.04,2,12141,MTG,,spiny,intact,full,epilepsy,571458187,left,0.127935835543187
,"[274.0, 331.0, 228.0]",Homo Sapiens,576117916,H17.06.007.11.03.03,3,12116,MFG,,spiny,truncated,,tumor,576060516,right,
positive,"[8300.9250643679, 982.849010931164, 3198.63613197041]",Mus musculus,484770879,Rorb-IRES2-Cre-D;Ai14-201967.04.02.01,4,385,VISp,Rorb-IRES2-Cre,spiny,truncated,,,481097331,right,0.491276888521274
,"[315.0, 270.0, 92.0]",Homo Sapiens,592472734,H17.03.007.12.10.01,4,12141,MTG,,spiny,truncated,,epilepsy,592433014,right,
,"[325.0, 260.0, 107.0]",Homo Sapiens,488392806,H15.06.017.02.02.01,2,12141,MTG,,spiny,intact,,epilepsy,487502058,right,
positive,"[8922.0, 706.979017395971, 3678.33436326554]",Mus musculus,535708196,Vip-IRES-Cre;Ai14(IVSCC)-264875.04.02.01,2/3,385,VISp,Vip-IRES-Cre,aspiny,NA,full,,531016938,right,0.31368327164119
positive,"[8557.0, 1273.51385419081, 2979.08390819421]",Mus musculus,507996688,Rbp4-Cre_KL100;Ai14-236262.05.02.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,506540049,right,0.566873613780387
,"[72.0, 257.0, 90.0]",Homo Sapiens,571700636,H17.06.006.11.09.05,3,12141,MTG,,aspiny,NA,full,epilepsy,571458187,left,0.28232309784965
negative,"[9069.83639483558, 1227.3193268445, 8353.15104166193]",Mus musculus,479704527,Rbp4-Cre_KL100;Ai14-196623.04.01.01,4,385,VISp,Rbp4-Cre_KL100,spiny,intact,dendrite-only,,478595242,left,0.487800977446185
negative,"[8961.56571663837, 951.56049183933, 3442.38694968338]",Mus musculus,483083080,Scnn1a-Tg3-Cre;Ai14-195190.04.02.01,4,385,VISp,Scnn1a-Tg3-Cre,spiny,intact,,,478594008,right,0.436415494277746
positive,"[8338.67499848471, 1087.47341438356, 8643.07860987483]",Mus musculus,500894271,Rorb-IRES2-Cre-D;Ai14-226105.05.01.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,,,497082782,left,0.39496175898331
positive,"[8120.0, 1112.70328927406, 8000.71900992999]",Mus musculus,484818613,Pvalb-IRES-Cre;Ai14-201770.05.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,481187853,left,0.751292462465072
positive,"[8750.00000000001, 1348.93185089705, 8937.42519742384]",Mus musculus,485836906,Rorb-IRES2-Cre-D;Ai14-204764.04.01.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,485673583,left,0.392074357459156
positive,"[8485.50040095049, 925.313316636674, 8548.79107305244]",Mus musculus,484635029,Pvalb-IRES-Cre;Ai14-201791.05.01.01,2/3,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,481097868,left,0.178242112614652
positive,"[9531.17832227354, 1348.39551525472, 3060.01144430446]",Mus musculus,515059388,Scnn1a-Tg3-Cre;Ai14-242581.05.02.01,5,385,VISp,Scnn1a-Tg3-Cre,spiny,intact,,,514342082,right,0.53616245155192
positive,"[8430.73158792306, 899.463071247274, 7962.7683154794]",Mus musculus,521625948,Cux2-CreERT2;Ai14(BT)-246763.05.01.01,4,385,VISp,Cux2-CreERT2,spiny,intact,,,520635744,left,0.179928863120007
positive,"[8400.0, 1311.37992142886, 8506.93112021513]",Mus musculus,569955315,Pvalb-IRES-Cre;Ai14-299326.05.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,569393642,left,
positive,"[7936.37682346182, 685.161079606828, 7784.02682037627]",Mus musculus,370694659,Nr5a1-Cre;Ai14-177332.06.01.01,2/3,533,VISpm,Nr5a1-Cre,spiny,truncated,,,339692319,left,0.430582549712162
positive,"[8503.0, 951.934662450797, 3132.42505859965]",Mus musculus,515315072,Vip-IRES-Cre;Ai14(IVSCC)-243617.05.02.01,4,385,VISp,Vip-IRES-Cre,aspiny,NA,full,,515202307,right,0.390961107735681
positive,"[9236.69958653798, 2288.72596727671, 9164.49109317454]",Mus musculus,531339798,Chat-IRES-Cre;Ai14-261748.02.01.01,6a,409,VISl,Chat-IRES-Cre-neo,aspiny,NA,,,531009442,left,
positive,"[8858.93948772953, 1295.40258552928, 3238.36069167006]",Mus musculus,557859579,Ctgf-2A-dgCre;Ai14(IVSCC)-280857.06.02.01,5,385,VISp,Ctgf-T2A-dgCre,aspiny,NA,,,557265263,right,
positive,"[9130.9392070224, 1469.5865956401, 3594.1084134868]",Mus musculus,584931329,Htr3a-Cre_NO152;Ai14-314466.03.02.01,6b,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,583087128,right,
positive,"[9100.0, 693.667316328559, 7751.4745659013]",Mus musculus,562524605,Vip-IRES-Cre;Ai14-290643.03.01.01,2/3,385,VISp,Vip-IRES-Cre,aspiny,NA,,,562296623,left,
positive,"[8324.2254077154, 1333.70638782909, 8619.04283798646]",Mus musculus,321023397,Pvalb-IRES-Cre;Ai14-171555.06.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,319194450,left,0.632519335659448
positive,"[8205.65924314188, 623.474551542667, 7784.12946238779]",Mus musculus,563796940,Chat-IRES-Cre-neo;Ai14-292724.06.01.01,2/3,533,VISpm,Chat-IRES-Cre-neo,aspiny,NA,,,562377331,left,
,"[78.0, 272.0, 91.0]",Homo Sapiens,614726150,H17.06.003.11.03.05,4,12141,MTG,,spiny,truncated,,epilepsy,567704703,left,
positive,"[8593.86249295914, 1166.01758655969, 2962.53508536516]",Mus musculus,482521571,Htr3a-Cre_NO152;Ai14-200441.05.02.01,5,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,480778280,right,0.468469240661447
positive,"[8771.59905005577, 1277.03690824417, 8395.38191571432]",Mus musculus,571939040,Vipr2-IRES2-Cre;Ai14-302667.05.01.01,5,385,VISp,Vipr2-IRES2-Cre,aspiny,NA,,,570930470,left,
positive,"[8600.0, 1376.38009755021, 8215.32866752824]",Mus musculus,575937040,Vip-IRES-Cre;Ai14-307953.05.01.01,6a,385,VISp,Vip-IRES-Cre,aspiny,NA,,,574668470,left,
,"[78.0, 272.0, 91.0]",Homo Sapiens,567736655,H17.06.003.11.05.02,5,12141,MTG,,spiny,truncated,,epilepsy,567704703,left,
,"[284.0, 361.0, 195.0]",Homo Sapiens,548425467,H16.06.012.11.08.02,3,12116,MFG,,spiny,intact,full,tumor,548298531,right,0.197665128431075
positive,"[8250.0, 1260.54649733972, 8019.75129997513]",Mus musculus,565108355,Ndnf-IRES2-dgCre;Ai14-292670.05.01.01,6a,385,VISp,Ndnf-IRES2-dgCre,aspiny,NA,,,563340185,left,
positive,"[8160.0, 1297.15005887499, 7717.62144787276]",Mus musculus,573636382,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-302592.05.01.01,6b,385,VISp,Nos1-CreERT2|Sst-IRES-FlpO,aspiny,NA,,,571812075,left,
positive,"[8533.92849784295, 1074.04172673965, 2663.3427222519]",Mus musculus,488677994,Sst-IRES-Cre;Ai14-212983.04.02.01,2/3,385,VISp,Sst-IRES-Cre,aspiny,NA,full,,487607564,right,0.318786158469429
positive,"[8296.65886438096, 1234.82448975908, 7945.16952313873]",Mus musculus,501956013,Ctgf-2A-dgCre;Ai14(IVSCC)-230021.05.01.01,6a,385,VISp,Ctgf-T2A-dgCre,spiny,intact,dendrite-only,,501715396,left,0.783387032938995
,"[322.0, 255.0, 92.0]",Homo Sapiens,537313158,H16.03.006.01.05.05,5,12141,MTG,,spiny,truncated,full,epilepsy,536912860,right,0.648476674664185
positive,"[9070.0, 1356.5248851737, 3400.86426086241]",Mus musculus,485287944,Ntsr1-Cre;Ai14-201393.03.02.01,6a,385,VISp,Ntsr1-Cre_GN220,spiny,truncated,,,484776051,right,0.831036284455381
positive,"[9419.34154504816, 1186.5318034339, 2730.07799992477]",Mus musculus,324493977,Sst-IRES-Cre;Ai14-173196.03.01.01,2/3,385,VISp,Sst-IRES-Cre,aspiny,NA,full,,322489543,right,0.239210512666595
positive,"[9489.24257509068, 1423.65239028148, 2785.44307154461]",Mus musculus,313862022,Scnn1a-Tg2-Cre;Ai14-167081.03.02.01,4,385,VISp,Scnn1a-Tg2-Cre,spiny,intact,dendrite-only,,313401508,right,0.461634123847437
,"[325.0, 258.0, 104.0]",Homo Sapiens,508405972,H16.06.004.02.13.02,3,12141,MTG,,spiny,intact,,epilepsy,504921484,right,
positive,"[8300.9250643679, 978.88993257324, 8694.01849179259]",Mus musculus,474652473,Htr3a-Cre_NO152;Ai14-182005.04.01.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,473879689,left,0.106816250578729
positive,"[9478.74456573767, 2415.87728165695, 9765.13837606396]",Mus musculus,583312391,Chat-IRES-Cre-neo;Ai14-313180.02.02.01,4,312782628,VISpor,Chat-IRES-Cre-neo,aspiny,NA,,,581156774,right,
positive,"[8650.00000000001, 569.577011193245, 4028.59674199763]",Mus musculus,571867358,Pvalb-IRES-Cre;Ai14-301430.02.02.01,2/3,533,VISpm,Pvalb-IRES-Cre,aspiny,NA,full,,570930896,right,0.163384686586835
positive,"[8200.0, 1205.85535442698, 8234.72301688167]",Mus musculus,573702137,Esr2-IRES2-Cre;Ai14-304376.05.01.01,5,385,VISp,Esr2-IRES2-Cre,spiny,intact,,,571686496,left,
,"[110.0, 122.0, 240.0]",Homo Sapiens,569107566,H17.06.004.11.05.06,4,12136,AnG,,spiny,truncated,full,tumor,569008241,left,0.439540970290704
positive,"[7815.17459205664, 469.220539821248, 4017.33414035747]",Mus musculus,584680861,Oxtr-T2A-Cre;Ai14-314784.06.02.01,2/3,394,VISam,Oxtr-T2A-Cre,spiny,intact,dendrite-only,,583088556,right,0.170744472665746
positive,"[8790.23227466551, 1081.60528874612, 8117.510982716]",Mus musculus,320668841,Scnn1a-Tg2-Cre;Ai14-171062.05.01.01,4,385,VISp,Scnn1a-Tg2-Cre,spiny,truncated,,,319194390,left,0.557729613521871
positive,"[9086.14515907201, 2054.1353739633, 9482.9343994711]",Mus musculus,556669671,Sim1-Cre_KJ18;Ai14-281332.05.01.01,5,409,VISl,Sim1-Cre_KJ18,spiny,intact,,,555340968,left,
positive,"[8732.28749172202, 1058.76930982891, 2584.01556940747]",Mus musculus,524675712,Vip-IRES-Cre;Ai14(IVSCC)-253382.05.02.01,2/3,385,VISp,Vip-IRES-Cre,aspiny,NA,,,523701972,right,
positive,"[9538.61918790287, 1651.61021049659, 3565.7377730375]",Mus musculus,530335449,Ctgf-2A-dgCre;Ai14(IVSCC)-258165.05.02.01,6a,879,RSPd,Ctgf-T2A-dgCre,spiny,intact,,,528995383,right,
,"[70.0, 260.0, 108.0]",Homo Sapiens,528614014,H16.06.009.01.01.04.02,6,12141,MTG,,spiny,truncated,full,epilepsy,528574320,left,0.869488483740029
positive,"[9565.84706381593, 1073.71811435123, 3442.76982885889]",Mus musculus,565415071,Oxtr-2A-Cre;Ai14-293839.02.02.02,4,385,VISp,Oxtr-T2A-Cre,aspiny,NA,full,,563340161,right,0.40263595537354
positive,"[9554.5594158512, 2326.44392215716, 2549.98985804864]",Mus musculus,510395901,Ctgf-2A-dgCre;Ai14(IVSCC)-237294.02.02.01,6b,409,VISl,Ctgf-T2A-dgCre,spiny,truncated,,,508418857,right,0.92605
,"[317.0, 268.0, 88.0]",Homo Sapiens,539537652,H16.06.011.01.01.11.01,3,12141,MTG,,spiny,truncated,,epilepsy,539522943,right,
positive,"[9543.45049067546, 3381.87229639218, 10050.4268784609]",Mus musculus,502574847,Rorb-IRES2-Cre-D;Ai14-230822.04.01.01,5,312782628,VISpor,Rorb-IRES2-Cre,spiny,intact,,,502081962,left,0.368508196694157
,"[317.0, 268.0, 88.0]",Homo Sapiens,539539309,H16.06.011.01.01.13.03,3,12141,MTG,,spiny,truncated,,epilepsy,539522943,right,
positive,"[9465.94223174317, 2210.36351644808, 2482.08298338355]",Mus musculus,313862373,Pvalb-IRES-Cre;Ai14-165171.03.01.01,6a,409,VISl,Pvalb-IRES-Cre,aspiny,NA,full,,312883105,left,0.841596989467104
,"[284.0, 361.0, 195.0]",Homo Sapiens,548457754,H16.06.012.11.08.04,3,12116,MFG,,spiny,intact,full,tumor,548298531,right,0.196190174698776
positive,"[8700.0, 1324.8865783276, 2829.38815097904]",Mus musculus,566543480,Nkx2-1-CreERT2;Ai14 (IVSCC)-294491.03.02.01,5,385,VISp,Nkx2-1-CreERT2,aspiny,NA,,,565087387,right,
positive,"[9370.00000000001, 977.000365183751, 3013.92755623782]",Mus musculus,477879512,Htr3a-Cre_NO152;Ai14-191534.02.02.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,477490374,right,0.155616978522919
,"[325.0, 261.0, 109.0]",Homo Sapiens,488402499,H15.06.017.03.09.01,3,12141,MTG,,spiny,intact,,epilepsy,487502058,right,
,"[88.0, 272.0, 74.0]",Homo Sapiens,541551399,H16.03.007.01.01.08.05,3,12141,MTG,,spiny,intact,,epilepsy,541516760,left,
positive,"[9580.6169239125, 1714.18592667155, 8651.10731885457]",Mus musculus,324053705,Rorb-IRES2-Cre-D;Ai14-172652.02.01.01,5,385,VISp,Rorb-IRES2-Cre,spiny,truncated,,,322489498,left,0.537422164086682
positive,"[8778.14313670529, 779.276793236941, 2779.4138886353]",Mus musculus,594480606,Gad2-IRES-Cre;Ai14-324793.04.02.01,1,385,VISp,Gad2-IRES-Cre,aspiny,NA,,,592585230,right,
positive,"[8826.04201564421, 1586.56349341723, 3249.85922919746]",Mus musculus,594589186,Vip-IRES-Cre;Ai14-324779.03.01.01,6b,385,VISp,Vip-IRES-Cre,aspiny,NA,,,592585141,left,
positive,"[9626.47256889577, 2250.17371111917, 2044.3498143559]",Mus musculus,469761118,Rorb-IRES2-Cre-D;Ai14-178211.02.02.01,5,425,VISpl,Rorb-IRES2-Cre,spiny,truncated,,,397332029,right,0.18508
positive,"[8700.0, 1303.29887817787, 3062.09505958793]",Mus musculus,487359276,Pvalb-IRES-Cre;Ai14-212811.04.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,487205911,right,0.747163586962241
,"[274.0, 331.0, 228.0]",Homo Sapiens,576101141,H17.06.007.11.05.02,4,12116,MFG,,spiny,truncated,,tumor,576060516,right,
positive,"[8661.57178391758, 1243.69926243592, 2881.02620329161]",Mus musculus,517645929,Scnn1a-Tg2-Cre;Ai14-245347.05.02.01,5,385,VISp,Scnn1a-Tg2-Cre,spiny,intact,,,517101926,right,0.522635551193115
positive,"[8207.72369097788, 1071.75733786385, 8608.76563843946]",Mus musculus,475619045,Htr3a-Cre_NO152;Ai14-185551.06.01.01,4,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,475544277,left,0.416112208999851
positive,"[9007.42136162164, 944.103033875431, 3497.87762049899]",Mus musculus,485630699,Pvalb-IRES-Cre;Ai14-204091.03.02.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,485250562,right,0.380509569193352
positive,"[9009.99999999991, 1063.55650329075, 8259.4834926894]",Mus musculus,485884503,Rorb-IRES2-Cre-D;Ai14-204765.03.01.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,,,485673587,left,0.4244589674579
positive,"[9374.06955542141, 1417.38575057187, 2667.71775006501]",Mus musculus,354833767,Nr5a1-Cre;Ai14-177329.03.02.01,4,385,VISp,Nr5a1-Cre,spiny,intact,dendrite-only,,339692203,right,0.356317253703894
positive,"[8400.0, 1175.05845946505, 8737.37464244433]",Mus musculus,568790226,Pvalb-IRES-Cre;Ai14-295852.05.01.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,566650249,left,
,"[313.0, 280.0, 94.0]",Homo Sapiens,569860147,H17.03.002.11.04.06,5,12141,MTG,,aspiny,NA,,epilepsy,569800644,right,
,"[335.0, 232.0, 110.0]",Homo Sapiens,611610514,H17.06.012.14.08.05,4,12141,MTG,,aspiny,NA,full,epilepsy,611526465,right,0.438944364051095
positive,"[8984.49353913, 1176.39, 2982.1852420565]",Mus musculus,475330208,Nr5a1-Cre;Ai14-184422.04.02.01,4,385,VISp,Nr5a1-Cre,spiny,truncated,,,475196466,right,0.431069206640786
positive,"[8184.42334763038, 1218.3940908478, 3204.17770991112]",Mus musculus,475542907,Sst-IRES-Cre;Ai14-184930.05.02.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,,,475196498,right,0.693710538300586
positive,"[9209.63845492061, 1207.97541592891, 2945.98923726586]",Mus musculus,485932822,Cux2-CreERT2;Ai14-205048.03.02.01,4,385,VISp,Cux2-CreERT2,spiny,truncated,,,485673571,right,0.423920518498042
positive,"[9396.04120170066, 1329.51795075555, 2394.22931253339]",Mus musculus,482772037,Htr3a-Cre_NO152;Ai14-200456.03.02.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,481097286,right,0.0930833804601058
positive,"[8980.0, 1326.7328176296, 8911.21697094399]",Mus musculus,476086391,Nr5a1-Cre;Ai14-186567.04.01.01,2/3,385,VISp,Nr5a1-Cre,spiny,intact,full,,475849736,left,0.334450922619109
positive,"[9000.0, 912.80700437109, 8404.47517318112]",Mus musculus,583137205,Chat-IRES-Cre-neo;Ai14-313182.04.01.01,2/3,385,VISp,Chat-IRES-Cre-neo,aspiny,NA,,,581156784,left,
positive,"[7299.01030042516, 744.883427026234, 4039.20649114071]",Mus musculus,560594898,Nr5a1-Cre;Ai14-284155.09.02.01,4,312782546,VISa,Nr5a1-Cre,spiny,intact,,,560034437,right,
positive,"[8246.0416583308, 694.465473009403, 3766.50226245438]",Mus musculus,489719193,Pvalb-IRES-Cre;Ai14-213185.04.02.01,4,533,VISpm,Pvalb-IRES-Cre,aspiny,NA,,,488676084,right,0.422655377790331
positive,"[8960.61343046147, 1025.57958294653, 3803.54952583214]",Mus musculus,580624725,Esr2-IRES2-Cre;Ai14-311706.05.02.01,5,385,VISp,Esr2-IRES2-Cre,spiny,intact,,,579672302,right,
negative,"[8983.96602419027, 1284.93736961836, 8326.21713703658]",Mus musculus,480364000,Scnn1a-Tg2-Cre;Ai14-197819.04.01.01,5,385,VISp,Scnn1a-Tg2-Cre,spiny,intact,,,480151914,left,0.501643213358767
positive,"[9219.82022417737, 1213.51328191278, 8134.59536758342]",Mus musculus,487537399,Pvalb-IRES-Cre;Ai14-212812.03.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,487205915,left,0.591415341170425
positive,"[8772.55, 3195.76, 10124.5]",Mus musculus,478588073,Rorb-IRES2-Cre-D;Ai14-194322.06.02.01,5,1027,AUDpo,Rorb-IRES2-Cre,spiny,truncated,,,478055680,right,0.722236483087729
positive,"[8869.85442667183, 1180.16938611474, 2459.4854145389]",Mus musculus,591748519,Htr3a-Cre_NO152;Ai14-319913.04.02.01,2/3,385,VISp,Htr3a-Cre_NO152,sparsely spiny,NA,,,589751735,right,
positive,"[8000.0, 859.626987058102, 7951.1472326328]",Mus musculus,490931049,Rbp4-Cre_KL100;Ai14-215301.05.01.01,4,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,490198924,left,0.433353671515356
positive,"[8570.00000000001, 808.945239138496, 4324.91712060313]",Mus musculus,555365036,Htr3a-Cre_NO152;Ai14-276428.04.02.03,5,533,VISpm,Htr3a-Cre_NO152,aspiny,NA,,,552940522,right,
positive,"[9746.56244346906, 1636.93409576124, 2924.32365351175]",Mus musculus,318331264,Pvalb-IRES-Cre;Ai14-169125.02.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,314059203,right,0.557223713157538
positive,"[8388.3701543475, 849.903895403497, 7541.24468915746]",Mus musculus,560889670,Chat-IRES-Cre-neo;Ai14-284951.04.01.01,5,533,VISpm,Chat-IRES-Cre-neo,aspiny,NA,,,560045371,left,
